Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,,,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
2007,4,3,5,30,0,0,4,0.15,1.4,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,6,30,40,417,4,0.15,1.7,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,7,30,69,695,4,0.15,1.5,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,8,30,88,813,5,0.15,1.2,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,9,30,101,875,5,0.15,1.1,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,10,30,102,921,4,0.15,1.3,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,11,30,106,937,4,0.15,1.6,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,12,30,107,936,4,0.15,1.8,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,13,30,110,913,3,0.15,2.1,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,14,30,103,880,3,0.15,2.4,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,15,30,93,818,3,0.15,2.4,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,16,30,114,473,3,0.15,1.8,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,17,30,48,480,8,0.15,1.3,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,18,30,0,0,8,0.15,1.7,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,19,30,0,0,7,0.15,2.3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,20,30,0,0,7,0.15,2.6,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,21,30,0,0,7,0.15,2.8,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,22,30,0,0,6,0.15,2.5,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,23,30,0,0,6,0.15,2.2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,0,30,0,0,5,0.15,2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,1,30,0,0,5,0.15,2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,2,30,0,0,4,0.15,2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,3,30,0,0,4,0.15,1.8,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,4,30,0,0,4,0.15,1.6,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,5,30,0,0,4,0.15,1.6,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,6,30,26,0,5,0.15,2,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,7,30,141,115,5,0.15,2.3,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,8,30,236,166,4,0.15,2.3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,9,30,232,521,4,0.15,2.5,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,10,30,331,416,4,0.15,2.7,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,11,30,335,484,4,0.15,2.8,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,12,30,424,234,4,0.15,2.8,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,13,30,383,88,4,0.15,2.9,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,14,30,331,108,4,0.15,2.9,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,15,30,221,35,5,0.15,2.6,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,16,30,156,100,6,0.15,2,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,17,30,35,0,8,0.15,1.6,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,18,30,0,0,8,0.15,1.4,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,19,30,0,0,8,0.15,1.2,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,20,30,0,0,8,0.15,1.2,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,21,30,0,0,8,0.15,1.4,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,22,30,0,0,7,0.15,1.7,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,4,23,30,0,0,7,0.15,2,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,0,30,0,0,7,0.15,2.1,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,1,30,0,0,7,0.15,2.3,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,2,30,0,0,6,0.15,2.4,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,3,30,0,0,6,0.15,2.4,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,4,30,0,0,5,0.15,2.4,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,5,30,0,0,5,0.15,2.3,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,6,30,52,13,6,0.15,2.5,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,7,30,143,110,6,0.15,2.7,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,8,30,214,38,6,0.15,2.6,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,9,30,313,272,6,0.15,2.4,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,10,30,389,210,6,0.15,2.2,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,11,30,426,132,7,0.15,1.9,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,12,30,431,196,7,0.15,1.5,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,13,30,383,83,8,0.15,1.7,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,14,30,330,99,8,0.15,2.4,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,15,30,249,97,9,0.15,2.5,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,16,30,158,107,10,0.15,1.6,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,17,30,64,205,11,0.15,0.9,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,18,30,0,0,11,0.15,1.1,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,19,30,0,0,11,0.15,1.4,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,20,30,0,0,11,0.15,1.7,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,21,30,0,0,11,0.15,2,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,22,30,0,0,11,0.15,2,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,5,23,30,0,0,10,0.15,2.1,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,0,30,0,0,10,0.15,2.1,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,1,30,0,0,10,0.15,2.1,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,2,30,0,0,10,0.15,2.2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,3,30,0,0,9,0.15,2.2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,4,30,0,0,9,0.15,2.1,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,5,30,0,0,8,0.15,2.2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,6,30,55,280,9,0.15,2.6,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,7,30,100,556,8,0.15,2.5,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,8,30,125,699,8,0.15,2.3,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,9,30,140,781,9,0.15,2.2,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,10,30,124,872,9,0.15,2.2,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,11,30,126,892,9,0.15,2.2,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,12,30,125,896,10,0.15,2.5,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,13,30,122,881,10,0.15,3,28,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,14,30,113,848,10,0.15,3.8,28,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,15,30,101,784,10,0.15,4.6,27,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,16,30,83,669,10,0.15,5,24,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,17,30,53,437,10,0.15,4.9,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,18,30,0,0,10,0.15,4.5,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,19,30,0,0,10,0.15,4,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,20,30,0,0,10,0.15,3.4,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,21,30,0,0,10,0.15,3.1,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,22,30,0,0,10,0.15,3.3,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,6,23,30,0,0,10,0.15,3,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,0,30,0,0,10,0.15,2.5,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,1,30,0,0,10,0.15,2.5,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,2,30,0,0,11,0.15,2.7,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,3,30,0,0,10,0.15,2.6,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,4,30,0,0,10,0.15,2.4,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,5,30,0,0,10,0.15,2.6,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,6,30,62,195,10,0.15,3.1,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,7,30,110,456,10,0.15,3.5,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,8,30,156,568,10,0.15,3.5,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,9,30,154,751,10,0.15,3.6,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,10,30,384,269,10,0.15,3.8,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,11,30,145,858,10,0.15,3.9,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,12,30,147,856,10,0.15,3.9,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,13,30,151,826,10,0.15,3.9,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,14,30,150,772,10,0.15,3.9,25,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,15,30,178,531,10,0.15,4,24,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,16,30,116,484,10,0.15,3.9,23,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,17,30,69,85,10,0.15,3.7,20,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,18,30,0,0,11,0.15,3.8,18,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,19,30,0,0,11,0.15,3.9,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,20,30,0,0,10,0.15,3.7,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,21,30,0,0,10,0.15,3.4,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,22,30,0,0,9,0.15,3,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,7,23,30,0,0,9,0.15,2.8,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,0,30,0,0,8,0.15,2.7,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,1,30,0,0,8,0.15,2.5,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,2,30,0,0,8,0.15,2.4,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,3,30,0,0,7,0.15,2.5,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,4,30,0,0,7,0.15,2.8,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,5,30,0,0,7,0.15,2.9,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,6,30,66,236,7,0.15,3.2,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,7,30,102,582,6,0.15,3.4,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,8,30,123,727,5,0.15,3.1,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,9,30,135,807,4,0.15,2.9,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,10,30,117,897,3,0.15,2.9,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,11,30,121,914,2,0.15,3,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,12,30,125,909,2,0.15,3.3,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,13,30,127,884,1,0.15,3.7,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,14,30,121,846,2,0.15,4.1,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,15,30,169,579,2,0.15,4.3,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,16,30,97,582,3,0.15,4,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,17,30,62,293,4,0.15,3.1,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,18,30,0,0,5,0.15,2.8,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,19,30,0,0,5,0.15,3.1,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,20,30,0,0,5,0.15,3.2,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,21,30,0,0,5,0.15,3.1,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,22,30,0,0,5,0.15,3,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,8,23,30,0,0,5,0.15,2.8,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,0,30,0,0,6,0.15,2.7,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,1,30,0,0,6,0.15,2.6,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,2,30,0,0,7,0.15,2.5,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,3,30,0,0,8,0.15,2.4,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,4,30,0,0,8,0.15,2.2,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,5,30,0,0,8,0.15,2.5,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,6,30,65,292,9,0.15,3.1,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,7,30,137,308,9,0.15,3.6,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,8,30,137,712,8,0.15,3.9,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,9,30,150,801,7,0.15,4,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,10,30,145,874,5,0.15,4.1,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,11,30,150,893,4,0.15,4.4,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,12,30,153,892,3,0.15,4.7,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,13,30,132,905,2,0.15,5,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,14,30,124,871,1,0.15,5.2,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,15,30,112,806,1,0.15,5.3,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,16,30,89,706,0,0.15,4.9,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,17,30,56,487,1,0.15,3.8,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,18,30,0,0,2,0.15,3.3,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,19,30,0,0,3,0.15,3.5,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,20,30,0,0,3,0.15,3.6,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,21,30,0,0,4,0.15,3.5,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,22,30,0,0,5,0.15,3.3,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,9,23,30,0,0,5,0.15,3.1,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,0,30,0,0,5,0.15,3,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,1,30,0,0,5,0.15,2.9,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,2,30,0,0,5,0.15,2.8,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,3,30,0,0,5,0.15,2.7,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,4,30,0,0,5,0.15,2.7,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,5,30,0,0,5,0.15,3.1,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,6,30,61,341,5,0.15,3.6,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,7,30,94,639,4,0.15,3.9,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,8,30,114,775,4,0.15,4.1,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,9,30,128,844,3,0.15,4.1,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,10,30,118,922,1,0.15,4.1,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,11,30,119,947,0,0.15,4.2,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,12,30,121,946,-1,0.15,4.4,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,13,30,118,932,-2,0.15,4.6,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,14,30,108,905,-3,0.15,4.7,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,15,30,96,849,-4,0.15,4.5,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,16,30,82,731,-4,0.15,3.7,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,17,30,57,490,-2,0.15,2.5,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,18,30,0,0,0,0.15,2,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,19,30,0,0,1,0.15,2.2,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,20,30,0,0,1,0.15,2.4,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,21,30,0,0,2,0.15,2.5,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,22,30,0,0,3,0.15,2.6,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,10,23,30,0,0,3,0.15,2.3,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,0,30,0,0,4,0.15,1.9,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,1,30,0,0,4,0.15,2.2,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,2,30,0,0,4,0.15,3,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,3,30,0,0,4,0.15,3.3,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,4,30,0,0,4,0.15,2.9,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,5,30,0,0,5,0.15,2.9,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,6,30,29,0,5,0.15,3.3,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,7,30,70,0,6,0.15,3.2,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,8,30,172,3,6,0.15,2.8,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,9,30,316,316,6,0.15,2.8,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,10,30,303,22,7,0.15,2.9,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,11,30,437,126,7,0.15,3,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,12,30,175,5,6,0.15,3.3,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,13,30,322,27,5,0.15,3.6,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,14,30,229,11,4,0.15,3.9,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,15,30,241,320,4,0.15,4.2,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,16,30,149,24,3,0.15,4.3,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,17,30,72,34,3,0.15,3.6,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,18,30,0,0,4,0.15,2.9,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,19,30,0,0,4,0.15,2.8,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,20,30,0,0,5,0.15,3,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,21,30,0,0,5,0.15,3.1,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,22,30,0,0,5,0.15,3,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,11,23,30,0,0,6,0.15,2.9,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,0,30,0,0,5,0.15,3,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,1,30,0,0,5,0.15,3.1,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,2,30,0,0,5,0.15,3.2,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,3,30,0,0,4,0.15,3.3,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,4,30,0,0,4,0.15,3.3,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,5,30,0,0,4,0.15,3.7,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,6,30,58,302,4,0.15,4.8,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,7,30,82,721,2,0.15,5.8,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,8,30,96,847,1,0.15,6.5,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,9,30,105,915,0,0.15,7.1,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,10,30,107,957,-1,0.15,7.4,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,11,30,111,971,-2,0.15,7.6,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,12,30,112,969,-3,0.15,7.6,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,13,30,107,957,-3,0.15,7.4,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,14,30,105,917,-3,0.15,7.3,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,15,30,99,846,-3,0.15,7.2,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,16,30,85,728,-3,0.15,6.8,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,17,30,58,490,-2,0.15,6,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,18,30,0,0,-1,0.15,5.4,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,19,30,0,0,0,0.15,4.9,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,20,30,0,0,0,0.15,4.1,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,21,30,0,0,1,0.15,3.3,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,22,30,0,0,2,0.15,2.9,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,12,23,30,0,0,3,0.15,2.7,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,0,30,0,0,3,0.15,2.4,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,1,30,0,0,3,0.15,2,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,2,30,0,0,4,0.15,1.8,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,3,30,0,0,4,0.15,1.5,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,4,30,0,0,4,0.15,1.2,4,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,5,30,0,0,4,0.15,1.4,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,6,30,68,137,4,0.15,1.7,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,7,30,91,688,4,0.15,1.6,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,8,30,178,527,3,0.15,1.7,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,9,30,241,538,2,0.15,1.6,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,10,30,139,897,1,0.15,1.4,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,11,30,251,704,-1,0.15,1.3,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,12,30,279,657,-2,0.15,1.4,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,13,30,146,884,-3,0.15,1.8,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,14,30,137,849,-3,0.15,2.1,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,15,30,126,776,-3,0.15,2.4,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,13,16,30,103,660,-3,0.15,2.1,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
